utc,endpoint,head,occupancyCall
2026-08-22T10:49:40.050Z,CoinbasePub,45813745,127
2026-08-22T10:50:40.021Z,QuickNodeEP1,45813775,127
2026-08-22T10:50:40.021Z,CoinbasePub,45813775,127
2026-08-22T10:51:39.547Z,QuickNodeEP1,45813805,127
2026-08-22T10:51:39.547Z,CoinbasePub,45813805,127
2026-08-22T10:52:39.584Z,QuickNodeEP1,45813835,127
2026-08-22T10:52:39.584Z,CoinbasePub,45813835,127
2026-08-22T10:53:39.625Z,QuickNodeEP1,45813865,127
2026-08-22T10:53:39.625Z,CoinbasePub,45813865,127
2026-08-22T10:54:39.642Z,QuickNodeEP1,45813895,127
2026-08-22T10:54:39.642Z,CoinbasePub,45813895,127
2026-08-22T10:55:39.716Z,QuickNodeEP1,45813925,127
2026-08-22T10:55:39.716Z,CoinbasePub,45813925,127
2026-08-22T10:56:39.635Z,QuickNodeEP1,45813955,127
2026-08-22T10:56:39.635Z,CoinbasePub,45813955,127
2026-08-22T10:57:39.612Z,QuickNodeEP1,45813985,127
2026-08-22T10:57:39.612Z,CoinbasePub,45813985,127
2026-08-22T10:58:39.556Z,QuickNodeEP1,45814015,127
2026-08-22T10:58:39.556Z,CoinbasePub,45814015,127
2026-08-22T10:59:39.630Z,QuickNodeEP1,45814045,127
2026-08-22T10:59:39.630Z,CoinbasePub,45814045,127
2026-08-22T11:00:39.729Z,QuickNodeEP1,45814075,127
2026-08-22T11:00:39.729Z,CoinbasePub,45814075,127
2026-08-22T11:01:39.734Z,QuickNodeEP1,45814105,127
2026-08-22T11:01:39.734Z,CoinbasePub,45814105,127
2026-08-22T11:02:39.610Z,QuickNodeEP1,45814135,127
2026-08-22T11:02:39.610Z,CoinbasePub,45814135,127
2026-08-22T11:03:39.683Z,QuickNodeEP1,45814165,127
2026-08-22T11:03:39.683Z,CoinbasePub,45814165,127
2026-08-22T11:04:39.710Z,QuickNodeEP1,45814195,127
2026-08-22T11:04:39.710Z,CoinbasePub,45814195,127
2026-08-22T11:05:39.778Z,QuickNodeEP1,45814225,127
2026-08-22T11:05:39.778Z,CoinbasePub,45814225,127
2026-08-22T11:06:39.670Z,QuickNodeEP1,45814255,127
2026-08-22T11:06:39.670Z,CoinbasePub,45814255,127
2026-08-22T11:07:39.677Z,QuickNodeEP1,45814285,127
2026-08-22T11:07:39.677Z,CoinbasePub,45814285,127
2026-08-22T11:08:39.615Z,QuickNodeEP1,45814315,127
2026-08-22T11:08:39.615Z,CoinbasePub,45814315,127
2026-08-22T11:09:39.654Z,QuickNodeEP1,45814345,127
2026-08-22T11:09:39.654Z,CoinbasePub,45814345,127
2026-08-22T11:10:40.236Z,QuickNodeEP1,45814375,127
2026-08-22T11:10:40.236Z,CoinbasePub,45814376,127
2026-08-22T11:11:40.281Z,QuickNodeEP1,45814405,127
2026-08-22T11:11:40.281Z,CoinbasePub,45814406,127
2026-08-22T11:12:40.260Z,QuickNodeEP1,45814435,127
2026-08-22T11:12:40.260Z,CoinbasePub,45814436,127
2026-08-22T11:13:39.718Z,QuickNodeEP1,45814465,127
2026-08-22T11:13:39.718Z,CoinbasePub,45814465,127
2026-08-22T11:14:39.721Z,QuickNodeEP1,45814495,127
2026-08-22T11:14:39.721Z,CoinbasePub,45814495,127
2026-08-22T11:15:39.712Z,QuickNodeEP1,45814525,127
2026-08-22T11:15:39.712Z,CoinbasePub,45814525,127
2026-08-22T11:16:39.686Z,QuickNodeEP1,45814555,127
2026-08-22T11:16:39.686Z,CoinbasePub,45814555,127
2026-08-22T11:17:39.828Z,QuickNodeEP1,45814585,127
2026-08-22T11:17:39.828Z,CoinbasePub,45814585,127
2026-08-22T11:18:40.261Z,QuickNodeEP1,45814615,127
2026-08-22T11:18:40.261Z,CoinbasePub,45814616,127
2026-08-22T11:19:39.794Z,QuickNodeEP1,45814645,127
2026-08-22T11:19:39.794Z,CoinbasePub,45814645,127
2026-08-22T11:20:39.835Z,QuickNodeEP1,45814675,127
2026-08-22T11:20:39.835Z,CoinbasePub,45814675,127
2026-08-22T11:21:40.366Z,QuickNodeEP1,45814705,127
2026-08-22T11:21:40.366Z,CoinbasePub,45814706,127
2026-08-22T11:22:40.301Z,QuickNodeEP1,45814735,127
2026-08-22T11:22:40.301Z,CoinbasePub,45814736,127
2026-08-22T11:23:39.801Z,QuickNodeEP1,45814765,127
2026-08-22T11:23:39.801Z,CoinbasePub,45814765,127
2026-08-22T11:24:39.865Z,QuickNodeEP1,45814795,127
2026-08-22T11:24:39.865Z,CoinbasePub,45814795,127
2026-08-22T11:25:39.814Z,QuickNodeEP1,45814825,127
2026-08-22T11:25:39.814Z,CoinbasePub,45814825,127
2026-08-22T11:26:39.772Z,QuickNodeEP1,45814855,127
2026-08-22T11:26:39.772Z,CoinbasePub,45814855,127
2026-08-22T11:27:40.388Z,QuickNodeEP1,45814885,127
2026-08-22T11:27:40.388Z,CoinbasePub,45814885,127
2026-08-22T11:28:40.350Z,QuickNodeEP1,45814915,127
2026-08-22T11:28:40.350Z,CoinbasePub,45814916,127
2026-08-22T11:29:39.842Z,QuickNodeEP1,45814945,127
2026-08-22T11:29:39.842Z,CoinbasePub,45814945,127
2026-08-22T11:30:39.833Z,QuickNodeEP1,45814975,127
2026-08-22T11:30:39.833Z,CoinbasePub,45814975,127
2026-08-22T11:31:39.836Z,QuickNodeEP1,45815005,127
2026-08-22T11:31:39.836Z,CoinbasePub,45815005,127
2026-08-22T11:32:39.843Z,QuickNodeEP1,45815035,127
2026-08-22T11:32:39.843Z,CoinbasePub,45815035,HTTP 503
2026-08-22T11:33:39.901Z,QuickNodeEP1,45815065,127
2026-08-22T11:33:39.901Z,CoinbasePub,45815065,127
2026-08-22T11:34:40.464Z,QuickNodeEP1,45815095,127
2026-08-22T11:34:40.464Z,CoinbasePub,45815096,127
2026-08-22T11:35:39.833Z,QuickNodeEP1,45815125,127
2026-08-22T11:35:39.833Z,CoinbasePub,45815125,127
2026-08-22T11:36:39.832Z,QuickNodeEP1,45815155,127
2026-08-22T11:36:39.832Z,CoinbasePub,45815155,HTTP 503
2026-08-22T11:37:40.441Z,QuickNodeEP1,45815185,127
2026-08-22T11:37:40.441Z,CoinbasePub,45815186,127
2026-08-22T11:38:40.420Z,QuickNodeEP1,45815215,127
2026-08-22T11:38:40.420Z,CoinbasePub,45815216,127
2026-08-22T11:39:40.543Z,QuickNodeEP1,45815245,127
2026-08-22T11:39:40.543Z,CoinbasePub,45815246,127
2026-08-22T11:40:40.527Z,QuickNodeEP1,45815275,127
2026-08-22T11:40:40.527Z,CoinbasePub,45815276,HTTP 503
2026-08-22T11:41:40.490Z,QuickNodeEP1,45815305,127
2026-08-22T11:41:40.490Z,CoinbasePub,45815306,127
2026-08-22T11:42:40.426Z,QuickNodeEP1,45815335,127
2026-08-22T11:42:40.426Z,CoinbasePub,45815336,127
2026-08-22T11:43:39.943Z,QuickNodeEP1,45815365,127
2026-08-22T11:43:39.943Z,CoinbasePub,45815365,127
2026-08-22T11:44:39.891Z,QuickNodeEP1,45815395,127
2026-08-22T11:44:39.891Z,CoinbasePub,45815395,HTTP 503
2026-08-22T11:45:39.924Z,QuickNodeEP1,45815425,127
2026-08-22T11:45:39.924Z,CoinbasePub,45815425,HTTP 503
2026-08-22T11:46:39.965Z,QuickNodeEP1,45815455,127
2026-08-22T11:46:39.965Z,CoinbasePub,45815455,HTTP 503
2026-08-22T11:47:40.006Z,QuickNodeEP1,45815485,127
2026-08-22T11:47:40.006Z,CoinbasePub,45815485,127
2026-08-22T11:48:40.455Z,QuickNodeEP1,45815515,127
2026-08-22T11:48:40.455Z,CoinbasePub,45815516,127
2026-08-22T11:49:40.015Z,QuickNodeEP1,45815545,127
2026-08-22T11:49:40.015Z,CoinbasePub,45815545,127
2026-08-22T11:50:39.958Z,QuickNodeEP1,45815575,127
2026-08-22T11:50:39.958Z,CoinbasePub,45815575,127
2026-08-22T11:51:40.637Z,QuickNodeEP1,45815605,127
2026-08-22T11:51:40.637Z,CoinbasePub,45815606,127
2026-08-22T11:52:40.515Z,QuickNodeEP1,45815635,127
2026-08-22T11:52:40.515Z,CoinbasePub,45815636,127
2026-08-22T11:53:40.032Z,QuickNodeEP1,45815665,127
2026-08-22T11:53:40.032Z,CoinbasePub,45815665,127
2026-08-22T11:54:39.977Z,QuickNodeEP1,45815695,127
2026-08-22T11:54:39.977Z,CoinbasePub,45815695,HTTP 503
2026-08-22T11:55:40.548Z,QuickNodeEP1,45815725,HTTP 503
2026-08-22T11:55:40.548Z,CoinbasePub,45815726,HTTP 503
2026-08-22T11:56:40.519Z,QuickNodeEP1,45815755,HTTP 503
2026-08-22T11:56:40.519Z,CoinbasePub,45815756,HTTP 503
2026-08-22T11:57:40.109Z,QuickNodeEP1,45815785,127
2026-08-22T11:57:40.109Z,CoinbasePub,45815786,HTTP 503
2026-08-22T11:58:40.028Z,QuickNodeEP1,45815815,127
2026-08-22T11:58:40.028Z,CoinbasePub,45815815,HTTP 503
2026-08-22T11:59:40.240Z,QuickNodeEP1,45815845,127
2026-08-22T11:59:40.240Z,CoinbasePub,45815846,HTTP 503
2026-08-22T12:00:40.543Z,QuickNodeEP1,45815875,HTTP 503
2026-08-22T12:00:40.543Z,CoinbasePub,45815876,HTTP 503
2026-08-22T12:01:40.584Z,QuickNodeEP1,45815905,HTTP 503
2026-08-22T12:01:40.584Z,CoinbasePub,45815906,HTTP 503
2026-08-22T12:02:40.599Z,QuickNodeEP1,45815935,HTTP 503
2026-08-22T12:02:40.599Z,CoinbasePub,45815936,HTTP 503
2026-08-22T12:03:40.626Z,QuickNodeEP1,45815965,HTTP 503
2026-08-22T12:03:40.626Z,CoinbasePub,45815966,HTTP 503
2026-08-22T12:04:40.552Z,QuickNodeEP1,45815995,HTTP 503
2026-08-22T12:04:40.552Z,CoinbasePub,45815996,HTTP 503
2026-08-22T12:05:40.153Z,QuickNodeEP1,45816025,127
2026-08-22T12:05:40.153Z,CoinbasePub,45816026,HTTP 503
2026-08-22T12:06:40.154Z,QuickNodeEP1,45816055,127
2026-08-22T12:06:40.154Z,CoinbasePub,45816056,127
2026-08-22T12:07:40.654Z,QuickNodeEP1,45816085,127
2026-08-22T12:07:40.654Z,CoinbasePub,45816086,127
2026-08-22T12:08:40.673Z,QuickNodeEP1,45816115,127
2026-08-22T12:08:40.673Z,CoinbasePub,45816116,127
2026-08-22T12:09:40.686Z,QuickNodeEP1,45816145,127
2026-08-22T12:09:40.686Z,CoinbasePub,45816146,127
2026-08-22T12:10:40.625Z,QuickNodeEP1,45816172,127
2026-08-22T12:10:40.625Z,CoinbasePub,45816176,127
2026-08-22T12:11:40.662Z,QuickNodeEP1,45816205,HTTP 503
2026-08-22T12:11:40.662Z,CoinbasePub,45816206,HTTP 503
2026-08-22T12:12:40.630Z,QuickNodeEP1,45816235,HTTP 503
2026-08-22T12:12:40.630Z,CoinbasePub,45816236,HTTP 503
2026-08-22T12:13:40.208Z,QuickNodeEP1,45816265,127
2026-08-22T12:13:40.208Z,CoinbasePub,45816266,HTTP 503
2026-08-22T12:14:40.192Z,QuickNodeEP1,45816295,127
2026-08-22T12:14:40.192Z,CoinbasePub,45816296,127
2026-08-22T12:15:40.165Z,QuickNodeEP1,45816325,127
2026-08-22T12:15:40.165Z,CoinbasePub,45816325,127
2026-08-22T12:16:40.198Z,QuickNodeEP1,45816355,127
2026-08-22T12:16:40.198Z,CoinbasePub,45816356,127
2026-08-22T12:17:40.395Z,QuickNodeEP1,45816385,127
2026-08-22T12:17:40.395Z,CoinbasePub,45816386,127
2026-08-22T12:18:40.260Z,QuickNodeEP1,45816415,127
2026-08-22T12:18:40.260Z,CoinbasePub,45816416,127
2026-08-22T12:19:40.827Z,QuickNodeEP1,45816445,127
2026-08-22T12:19:40.827Z,CoinbasePub,45816446,127
2026-08-22T12:20:40.770Z,QuickNodeEP1,45816475,127
2026-08-22T12:20:40.770Z,CoinbasePub,45816476,127
2026-08-22T12:21:40.730Z,QuickNodeEP1,45816505,127
2026-08-22T12:21:40.730Z,CoinbasePub,45816506,127
2026-08-22T12:22:40.880Z,QuickNodeEP1,45816534,127
2026-08-22T12:22:40.880Z,CoinbasePub,45816536,127
2026-08-22T12:23:40.908Z,QuickNodeEP1,45816566,HTTP 503
2026-08-22T12:23:40.908Z,CoinbasePub,45816566,HTTP 503
2026-08-22T12:24:40.758Z,QuickNodeEP1,45816595,HTTP 503
2026-08-22T12:24:40.758Z,CoinbasePub,45816596,HTTP 503
2026-08-22T12:25:40.822Z,QuickNodeEP1,45816625,127
2026-08-22T12:25:40.822Z,CoinbasePub,45816626,127
2026-08-22T12:26:40.529Z,QuickNodeEP1,45816655,127
2026-08-22T12:26:40.529Z,CoinbasePub,45816656,127
2026-08-22T12:27:40.384Z,QuickNodeEP1,45816685,127
2026-08-22T12:27:40.384Z,CoinbasePub,45816685,127
2026-08-22T12:28:40.316Z,QuickNodeEP1,45816715,127
2026-08-22T12:28:40.316Z,CoinbasePub,45816716,127
2026-08-22T12:29:40.275Z,QuickNodeEP1,45816745,127
2026-08-22T12:29:40.275Z,CoinbasePub,45816746,127
2026-08-22T12:30:40.320Z,QuickNodeEP1,45816775,127
2026-08-22T12:30:40.320Z,CoinbasePub,45816776,127
2026-08-22T12:31:40.316Z,QuickNodeEP1,45816805,127
2026-08-22T12:31:40.316Z,CoinbasePub,45816806,127
2026-08-22T12:32:41.007Z,QuickNodeEP1,45816836,127
2026-08-22T12:32:41.007Z,CoinbasePub,45816836,127
2026-08-22T12:33:40.593Z,QuickNodeEP1,45816866,127
2026-08-22T12:33:40.593Z,CoinbasePub,45816866,127
2026-08-22T12:34:40.431Z,QuickNodeEP1,45816895,127
2026-08-22T12:34:40.431Z,CoinbasePub,45816896,127
2026-08-22T12:35:40.891Z,QuickNodeEP1,45816926,127
2026-08-22T12:35:40.891Z,CoinbasePub,45816926,127
2026-08-22T12:36:40.776Z,QuickNodeEP1,45816956,127
2026-08-22T12:36:40.776Z,CoinbasePub,45816956,127
2026-08-22T12:37:40.375Z,QuickNodeEP1,45816985,127
2026-08-22T12:37:40.375Z,CoinbasePub,45816985,127
2026-08-22T12:38:40.872Z,QuickNodeEP1,45817016,127
2026-08-22T12:38:40.872Z,CoinbasePub,45817016,127
2026-08-22T12:39:40.884Z,QuickNodeEP1,45817046,127
2026-08-22T12:39:40.884Z,CoinbasePub,45817046,127
2026-08-22T12:40:40.896Z,QuickNodeEP1,45817075,127
2026-08-22T12:40:40.896Z,CoinbasePub,45817076,127
2026-08-22T12:41:40.452Z,QuickNodeEP1,45817105,127
2026-08-22T12:41:40.452Z,CoinbasePub,45817106,HTTP 503
2026-08-22T12:42:40.383Z,QuickNodeEP1,45817135,127
2026-08-22T12:42:40.383Z,CoinbasePub,45817136,HTTP 503
2026-08-22T12:43:40.448Z,QuickNodeEP1,45817165,127
2026-08-22T12:43:40.448Z,CoinbasePub,45817166,HTTP 503
2026-08-22T12:44:40.394Z,QuickNodeEP1,45817195,127
2026-08-22T12:44:40.394Z,CoinbasePub,45817196,HTTP 503
2026-08-22T12:45:40.980Z,QuickNodeEP1,45817226,HTTP 503
2026-08-22T12:45:40.980Z,CoinbasePub,45817226,HTTP 503
2026-08-22T12:46:40.700Z,QuickNodeEP1,45817255,127
2026-08-22T12:46:40.700Z,CoinbasePub,45817256,HTTP 503
2026-08-22T12:47:40.418Z,QuickNodeEP1,45817285,127
2026-08-22T12:47:40.418Z,CoinbasePub,45817286,HTTP 503
2026-08-22T12:48:41.006Z,QuickNodeEP1,45817316,HTTP 503
2026-08-22T12:48:41.006Z,CoinbasePub,45817316,HTTP 503
2026-08-22T12:49:41.118Z,QuickNodeEP1,45817346,HTTP 503
2026-08-22T12:49:41.118Z,CoinbasePub,45817346,HTTP 503
2026-08-22T12:50:41.035Z,QuickNodeEP1,45817376,HTTP 503
2026-08-22T12:50:41.035Z,CoinbasePub,45817376,HTTP 503
2026-08-22T12:51:40.524Z,QuickNodeEP1,45817406,127
2026-08-22T12:51:40.524Z,CoinbasePub,45817406,HTTP 503
2026-08-22T12:52:40.742Z,QuickNodeEP1,45817436,127
2026-08-22T12:52:40.742Z,CoinbasePub,45817436,HTTP 503
2026-08-22T12:53:40.580Z,QuickNodeEP1,45817466,127
2026-08-22T12:53:40.580Z,CoinbasePub,45817466,HTTP 503
2026-08-22T12:54:40.631Z,QuickNodeEP1,45817495,127
2026-08-22T12:54:40.631Z,CoinbasePub,45817496,HTTP 503
2026-08-22T12:55:40.853Z,QuickNodeEP1,45817526,HTTP 503
2026-08-22T12:55:40.853Z,CoinbasePub,45817526,HTTP 503
2026-08-22T12:56:41.001Z,QuickNodeEP1,45817556,HTTP 503
2026-08-22T12:56:41.001Z,CoinbasePub,45817556,HTTP 503
2026-08-22T12:57:41.142Z,QuickNodeEP1,45817586,HTTP 503
2026-08-22T12:57:41.142Z,CoinbasePub,45817586,HTTP 503
2026-08-22T12:58:41.068Z,QuickNodeEP1,45817614,HTTP 503
2026-08-22T12:58:41.068Z,CoinbasePub,45817616,HTTP 503
2026-08-22T12:59:40.710Z,QuickNodeEP1,45817646,127
2026-08-22T12:59:40.710Z,CoinbasePub,45817646,HTTP 503
2026-08-22T13:00:41.220Z,QuickNodeEP1,45817676,HTTP 503
2026-08-22T13:00:41.220Z,CoinbasePub,45817676,HTTP 503
2026-08-22T13:01:41.087Z,QuickNodeEP1,45817706,HTTP 503
2026-08-22T13:01:41.087Z,CoinbasePub,45817706,HTTP 503
2026-08-22T13:02:41.136Z,QuickNodeEP1,45817736,HTTP 503
2026-08-22T13:02:41.136Z,CoinbasePub,45817736,HTTP 503
2026-08-22T13:03:41.327Z,QuickNodeEP1,45817766,HTTP 503
2026-08-22T13:03:41.327Z,CoinbasePub,45817766,HTTP 503
2026-08-22T13:04:41.344Z,QuickNodeEP1,45817796,HTTP 503
2026-08-22T13:04:41.344Z,CoinbasePub,45817796,HTTP 503
2026-08-22T13:05:41.117Z,QuickNodeEP1,45817826,HTTP 503
2026-08-22T13:05:41.117Z,CoinbasePub,45817826,HTTP 503
2026-08-22T13:06:41.190Z,QuickNodeEP1,45817856,HTTP 503
2026-08-22T13:06:41.190Z,CoinbasePub,45817856,HTTP 503
2026-08-22T13:07:41.318Z,QuickNodeEP1,45817886,HTTP 503
2026-08-22T13:07:41.318Z,CoinbasePub,45817886,HTTP 503
2026-08-22T13:08:40.753Z,QuickNodeEP1,45817916,127
2026-08-22T13:08:40.753Z,CoinbasePub,45817916,HTTP 503
2026-08-22T13:09:40.637Z,QuickNodeEP1,45817946,127
2026-08-22T13:09:40.637Z,CoinbasePub,45817946,HTTP 503
2026-08-22T13:10:40.656Z,QuickNodeEP1,45817976,127
2026-08-22T13:10:40.656Z,CoinbasePub,45817976,HTTP 503
2026-08-22T13:11:40.818Z,QuickNodeEP1,45818006,127
2026-08-22T13:11:40.818Z,CoinbasePub,45818006,HTTP 503
2026-08-22T13:12:40.753Z,QuickNodeEP1,45818036,127
2026-08-22T13:12:40.753Z,CoinbasePub,45818036,127
2026-08-22T13:13:40.664Z,QuickNodeEP1,45818066,127
2026-08-22T13:13:40.664Z,CoinbasePub,45818066,127
2026-08-22T13:14:41.227Z,QuickNodeEP1,45818096,127
2026-08-22T13:14:41.227Z,CoinbasePub,45818096,127
2026-08-22T13:15:41.384Z,QuickNodeEP1,45818126,127
2026-08-22T13:15:41.384Z,CoinbasePub,45818126,127
2026-08-22T13:16:41.247Z,QuickNodeEP1,45818156,127
2026-08-22T13:16:41.247Z,CoinbasePub,45818156,127
2026-08-22T13:17:41.297Z,QuickNodeEP1,45818186,127
2026-08-22T13:17:41.297Z,CoinbasePub,45818186,127
2026-08-22T13:18:40.749Z,QuickNodeEP1,45818216,127
2026-08-22T13:18:40.749Z,CoinbasePub,45818216,127
2026-08-22T13:19:40.718Z,QuickNodeEP1,45818246,127
2026-08-22T13:19:40.718Z,CoinbasePub,45818246,HTTP 503
2026-08-22T13:20:40.752Z,QuickNodeEP1,45818276,127
2026-08-22T13:20:40.752Z,CoinbasePub,45818276,127
2026-08-22T13:21:40.918Z,QuickNodeEP1,45818306,127
2026-08-22T13:21:40.918Z,CoinbasePub,45818306,127
2026-08-22T13:22:40.809Z,QuickNodeEP1,45818336,127
2026-08-22T13:22:40.809Z,CoinbasePub,45818336,127
2026-08-22T13:23:41.401Z,QuickNodeEP1,45818366,127
2026-08-22T13:23:41.401Z,CoinbasePub,45818366,127
2026-08-22T13:24:40.807Z,QuickNodeEP1,45818396,127
2026-08-22T13:24:40.807Z,CoinbasePub,45818396,127
2026-08-22T13:25:40.762Z,QuickNodeEP1,45818426,127
2026-08-22T13:25:40.762Z,CoinbasePub,45818426,127
2026-08-22T13:26:41.353Z,QuickNodeEP1,45818456,127
2026-08-22T13:26:41.353Z,CoinbasePub,45818456,127
2026-08-22T13:27:41.314Z,QuickNodeEP1,45818486,127
2026-08-22T13:27:41.314Z,CoinbasePub,45818486,127
2026-08-22T13:28:40.854Z,QuickNodeEP1,45818515,127
2026-08-22T13:28:40.854Z,CoinbasePub,45818515,127
2026-08-22T13:29:40.889Z,QuickNodeEP1,45818546,127
2026-08-22T13:29:40.889Z,CoinbasePub,45818546,127
2026-08-22T13:30:40.836Z,QuickNodeEP1,45818576,127
2026-08-22T13:30:40.836Z,CoinbasePub,45818576,127
2026-08-22T13:31:40.971Z,QuickNodeEP1,45818606,127
2026-08-22T13:31:40.971Z,CoinbasePub,45818606,HTTP 503
2026-08-22T13:32:40.861Z,QuickNodeEP1,45818636,127
2026-08-22T13:32:40.861Z,CoinbasePub,45818636,HTTP 503
2026-08-22T13:33:40.868Z,QuickNodeEP1,45818666,127
2026-08-22T13:33:40.868Z,CoinbasePub,45818666,HTTP 503
2026-08-22T13:34:41.533Z,QuickNodeEP1,45818696,HTTP 503
2026-08-22T13:34:41.533Z,CoinbasePub,45818696,HTTP 503
2026-08-22T13:35:41.444Z,QuickNodeEP1,45818726,127
2026-08-22T13:35:41.444Z,CoinbasePub,45818726,127
2026-08-22T13:36:40.902Z,QuickNodeEP1,45818756,127
2026-08-22T13:36:40.902Z,CoinbasePub,45818756,127
2026-08-22T13:37:41.098Z,QuickNodeEP1,45818786,127
2026-08-22T13:37:41.098Z,CoinbasePub,45818786,127
2026-08-22T13:38:40.980Z,QuickNodeEP1,45818816,127
2026-08-22T13:38:40.980Z,CoinbasePub,45818816,127
2026-08-22T13:39:40.992Z,QuickNodeEP1,45818846,127
2026-08-22T13:39:40.992Z,CoinbasePub,45818846,127
2026-08-22T13:40:41.051Z,QuickNodeEP1,45818873,127
2026-08-22T13:40:41.051Z,CoinbasePub,45818873,127
2026-08-22T13:41:40.940Z,QuickNodeEP1,45818906,127
2026-08-22T13:41:40.940Z,CoinbasePub,45818906,HTTP 503
2026-08-22T13:42:41.561Z,QuickNodeEP1,45818936,HTTP 503
2026-08-22T13:42:41.561Z,CoinbasePub,45818936,HTTP 503
2026-08-22T13:43:41.517Z,QuickNodeEP1,45818966,127
2026-08-22T13:43:41.517Z,CoinbasePub,45818966,127
2026-08-22T13:44:41.524Z,QuickNodeEP1,45818996,127
2026-08-22T13:44:41.524Z,CoinbasePub,45818996,127
2026-08-22T13:45:41.537Z,QuickNodeEP1,45819026,HTTP 503
2026-08-22T13:45:41.537Z,CoinbasePub,45819026,HTTP 503
2026-08-22T13:46:41.022Z,QuickNodeEP1,45819056,127
2026-08-22T13:46:41.022Z,CoinbasePub,45819056,HTTP 503
2026-08-22T13:47:41.103Z,QuickNodeEP1,45819086,127
2026-08-22T13:47:41.103Z,CoinbasePub,45819086,HTTP 503
2026-08-22T13:48:41.005Z,QuickNodeEP1,45819116,127
2026-08-22T13:48:41.005Z,CoinbasePub,45819116,HTTP 503
2026-08-22T13:49:41.053Z,QuickNodeEP1,45819146,127
2026-08-22T13:49:41.053Z,CoinbasePub,45819146,127
2026-08-22T13:50:41.066Z,QuickNodeEP1,45819176,127
2026-08-22T13:50:41.066Z,CoinbasePub,45819176,127
2026-08-22T13:51:41.045Z,QuickNodeEP1,45819203,127
2026-08-22T13:51:41.045Z,CoinbasePub,45819203,HTTP 503
2026-08-22T13:52:41.540Z,QuickNodeEP1,45819236,HTTP 503
2026-08-22T13:52:41.540Z,CoinbasePub,45819236,HTTP 503
2026-08-22T13:53:41.086Z,QuickNodeEP1,45819266,127
2026-08-22T13:53:41.086Z,CoinbasePub,45819266,HTTP 503
2026-08-22T13:54:41.009Z,QuickNodeEP1,45819296,127
2026-08-22T13:54:41.009Z,CoinbasePub,45819296,HTTP 503
2026-08-22T13:55:40.999Z,QuickNodeEP1,45819326,127
2026-08-22T13:55:40.999Z,CoinbasePub,45819326,HTTP 503
2026-08-22T13:56:41.685Z,QuickNodeEP1,45819356,HTTP 503
2026-08-22T13:56:41.685Z,CoinbasePub,45819356,HTTP 503
2026-08-22T13:57:42.233Z,QuickNodeEP1,45819386,HTTP 503
2026-08-22T13:57:42.233Z,CoinbasePub,45819386,HTTP 503
2026-08-22T13:58:41.542Z,QuickNodeEP1,45819416,HTTP 503
2026-08-22T13:58:41.542Z,CoinbasePub,45819416,HTTP 503
2026-08-22T13:59:41.621Z,QuickNodeEP1,45819446,HTTP 503
2026-08-22T13:59:41.621Z,CoinbasePub,45819446,HTTP 503
2026-08-22T14:00:41.568Z,QuickNodeEP1,45819467,HTTP 503
2026-08-22T14:00:41.568Z,CoinbasePub,45819476,HTTP 503
2026-08-22T14:01:41.595Z,QuickNodeEP1,45819506,HTTP 503
2026-08-22T14:01:41.595Z,CoinbasePub,45819506,HTTP 503
2026-08-22T14:02:41.637Z,QuickNodeEP1,45819530,HTTP 503
2026-08-22T14:02:41.637Z,CoinbasePub,45819536,HTTP 503
2026-08-22T14:03:41.767Z,QuickNodeEP1,45819566,HTTP 503
2026-08-22T14:03:41.767Z,CoinbasePub,45819566,HTTP 503
2026-08-22T14:04:41.647Z,QuickNodeEP1,45819596,HTTP 503
2026-08-22T14:04:41.647Z,CoinbasePub,45819596,HTTP 503
2026-08-22T14:05:41.617Z,QuickNodeEP1,45819626,HTTP 503
2026-08-22T14:05:41.617Z,CoinbasePub,45819626,HTTP 503
2026-08-22T14:06:41.635Z,QuickNodeEP1,45819656,HTTP 503
2026-08-22T14:06:41.635Z,CoinbasePub,45819656,HTTP 503
2026-08-22T14:07:41.188Z,QuickNodeEP1,45819686,127
2026-08-22T14:07:41.188Z,CoinbasePub,45819686,HTTP 503
2026-08-22T14:08:41.180Z,QuickNodeEP1,45819716,127
2026-08-22T14:08:41.180Z,CoinbasePub,45819716,HTTP 503
2026-08-22T14:09:41.165Z,QuickNodeEP1,45819746,127
2026-08-22T14:09:41.165Z,CoinbasePub,45819746,HTTP 503
2026-08-22T14:10:41.183Z,QuickNodeEP1,45819776,127
2026-08-22T14:10:41.183Z,CoinbasePub,45819776,HTTP 503
2026-08-22T14:11:41.265Z,QuickNodeEP1,45819806,127
2026-08-22T14:11:41.265Z,CoinbasePub,45819806,HTTP 503
2026-08-22T14:12:41.240Z,QuickNodeEP1,45819836,127
2026-08-22T14:12:41.240Z,CoinbasePub,45819836,HTTP 503
2026-08-22T14:13:41.337Z,QuickNodeEP1,45819866,127
2026-08-22T14:13:41.337Z,CoinbasePub,45819866,127
2026-08-22T14:14:41.723Z,QuickNodeEP1,45819896,127
2026-08-22T14:14:41.723Z,CoinbasePub,45819896,127
2026-08-22T14:15:41.676Z,QuickNodeEP1,45819926,127
2026-08-22T14:15:41.676Z,CoinbasePub,45819926,127
2026-08-22T14:16:41.225Z,QuickNodeEP1,45819956,127
2026-08-22T14:16:41.225Z,CoinbasePub,45819956,127
2026-08-22T14:17:41.166Z,QuickNodeEP1,45819986,127
